user_id,cluster,x,y
U21482,4,-0.08857911080121994,-0.017574619501829147
U5786,2,-0.014603227376937866,-0.023048073053359985
U15527,2,0.03372809290885925,0.0023563578724861145
U77213,3,0.07169564813375473,-0.05185181647539139
U77964,3,0.04284617304801941,0.04614359140396118
U51224,2,0.004509655758738518,0.015250198543071747
U62357,0,-0.01864567957818508,-0.01890397258102894
U46035,1,0.007684727199375629,-0.00605752132833004
U80525,2,-0.008940611034631729,2.533942461013794e-05
U81530,2,-0.02388962171971798,0.005968436598777771
U84565,3,0.07212444394826889,0.0315810889005661
U27609,4,-0.15189611911773682,0.008483920246362686
U73145,1,0.033340997993946075,0.012414027005434036
U59975,4,-0.09573476016521454,0.02369876205921173
U26661,0,-0.006610945798456669,-0.03853467106819153
U93283,2,0.03504442423582077,0.00403943657875061
U27612,2,-0.02139790542423725,0.016635891050100327
U33010,0,0.007638950366526842,-0.015175407752394676
U93706,2,-0.020682593807578087,0.001676950603723526
U78130,0,0.02830716222524643,-0.04590762406587601
U1728,4,-0.04694512486457825,-0.000744841992855072
U63647,1,-0.011002430692315102,0.04036231338977814
U35419,1,-0.007765225134789944,0.0013171620666980743
U11228,3,0.040820591151714325,0.0013811811804771423
U44296,2,-0.0013643736019730568,-0.008626271039247513
U41865,0,0.006400717422366142,-0.01878412254154682
U80456,1,-0.009592795744538307,0.0318552628159523
U14421,1,-0.05046344920992851,0.025677450001239777
U89226,2,0.011009493842720985,-0.008090551942586899
U69760,3,0.10733233392238617,-0.05664307251572609
U85982,4,-0.05052529275417328,-0.002816973254084587
U85516,3,0.04878393933176994,-0.02268870919942856
U11920,1,-0.005473319441080093,-0.0009104758501052856
U51456,2,-0.004715109243988991,-0.014897612854838371
U21767,2,0.013711590319871902,0.029712669551372528
U28121,1,-0.02079746499657631,-0.005873849615454674
U80142,0,-0.0045913709327578545,-0.05086551606655121
U496,4,-0.04066871479153633,0.006622314453125
U25283,0,0.014618548564612865,-0.10610756278038025
U40685,0,0.04282033443450928,-0.04852345585823059
U74754,2,0.027446243911981583,0.00315934419631958
U13432,3,0.04488382115960121,0.009436443448066711
U91990,2,-0.01565631665289402,-0.0017767921090126038
U29542,3,0.042608682066202164,0.018746130168437958
U88635,0,-0.0049146246165037155,-0.03221295773983002
U67982,1,0.009635385125875473,0.026769042015075684
U338,2,0.025213023647665977,-0.02096397802233696
U8581,4,-0.06302475184202194,-0.013185089454054832
U57919,2,-0.010625071823596954,-0.027570929378271103
U67223,2,0.032115135341882706,-0.00600663386285305
U2476,3,0.10832776129245758,-0.058749087154865265
U7635,2,0.005030984058976173,-0.009637171402573586
U65361,2,0.0014761309139430523,0.011317938566207886
U39782,3,0.06358477473258972,0.007484983652830124
U50368,1,-0.014805695042014122,0.020304758101701736
U21705,2,0.0069599756971001625,-0.014405136927962303
U46937,0,0.021572168916463852,-0.014516480267047882
U51668,2,0.014152398332953453,-0.01618041656911373
U70158,0,-0.010266637429594994,-0.028340402990579605
U8317,2,0.023599902167916298,-0.004311762750148773
U86241,2,0.0021690805442631245,-0.0016606338322162628
U68197,2,0.0022738343104720116,0.00732242688536644
U82105,2,-0.026706118136644363,-0.0025305431336164474
U40451,2,-0.00391728337854147,0.015477146953344345
U38642,2,-0.0030580125749111176,-0.01759275794029236
U64038,1,-0.04832988232374191,0.03541475534439087
U29035,2,0.013157684355974197,0.014129683375358582
U8335,1,0.024189580231904984,0.009447406977415085
U21697,2,0.024369893595576286,-0.007624659687280655
U80190,0,0.005723465234041214,-0.03789915889501572
U82278,2,-0.016505759209394455,-0.011341379955410957
U26059,2,-0.008459755219519138,0.01200716570019722
U90945,0,-0.0163798239082098,-0.020120788365602493
U41828,2,-0.019268695265054703,-0.007950274273753166
U21545,4,-0.044168323278427124,0.016531720757484436
U83111,3,0.09907783567905426,0.01828668639063835
U65061,2,0.0057451180182397366,0.01309908926486969
U90887,0,-0.002370506525039673,-0.03125251084566116
U83995,4,-0.02578280121088028,2.6028603315353394e-05
U65795,2,0.01363632082939148,0.0179489366710186
U41223,0,0.018019217997789383,-0.16888603568077087
U22999,1,-0.046534039080142975,0.08428407460451126
U52270,4,-0.028453022241592407,0.0010414086282253265
U5065,2,0.020605016499757767,0.00579066202044487
U71558,3,0.05366300046443939,0.008506175130605698
U57266,1,-0.020850198343396187,0.01364094391465187
U58552,2,0.012589012272655964,-0.03469043970108032
U44940,0,0.007426753640174866,-0.015465376898646355
U15686,0,0.013343323953449726,-0.02982112392783165
U20995,3,0.04027944058179855,0.0038574375212192535
U57069,4,-0.07009918242692947,-0.044270168989896774
U57589,0,0.01951638236641884,-0.013962501659989357
U16225,1,-0.009050224907696247,0.01562700793147087
U24856,2,-0.01922176405787468,0.06512171030044556
U51750,3,0.07679205387830734,0.0028126388788223267
U35231,3,0.10416171699762344,-0.034371886402368546
U13165,2,0.0009530740790069103,0.0077167898416519165
U27603,2,0.02997136488556862,0.029302086681127548
U48708,2,0.027087926864624023,0.016662634909152985
U32154,2,-0.0033378154039382935,0.01224205270409584
U71336,2,-0.007565128616988659,-0.0010261274874210358
U5362,2,-0.019239516928792,-0.003288617357611656
U55142,0,0.03258451819419861,-0.03950105607509613
U65009,3,0.037299029529094696,-0.01448879949748516
U23879,1,-0.01056320033967495,0.028232000768184662
U88754,1,-0.024619998410344124,0.027735907584428787
U76500,2,-0.01377464085817337,0.05423271656036377
U92991,2,0.034009821712970734,-0.010687604546546936
U39701,1,-0.017018724232912064,0.04493539035320282
U68330,4,-0.05879504233598709,0.0032291822135448456
U58864,0,0.00849832408130169,-0.047127820551395416
U19958,2,-0.01982232928276062,-0.003032540902495384
U48368,2,0.013731321319937706,0.010221794247627258
U56234,2,-0.04984394460916519,0.045397497713565826
U82126,4,-0.06634794175624847,-0.017194103449583054
U14014,1,-0.029321905225515366,0.030007407069206238
U50647,2,0.03168521448969841,-0.017381936311721802
U45814,2,0.002505294047296047,-0.0036459118127822876
U87873,1,0.01755661517381668,0.038050614297389984
U69940,2,-0.010024480521678925,0.017987199127674103
U73090,0,0.033875949680805206,-0.03237098827958107
U42208,0,0.07362034916877747,-0.0681028664112091
U55109,2,-0.003417888656258583,-0.033139511942863464
U32915,4,-0.0546836331486702,0.007818710058927536
U45170,2,0.035693712532520294,0.006547320634126663
U21621,2,-0.004648300819098949,-0.011078061535954475
U75281,0,0.02459089271724224,-0.03020717389881611
U35110,4,-0.030785731971263885,-0.021716665476560593
U47019,4,-0.06837102025747299,0.02448531612753868
U50518,2,0.00394716951996088,-0.011301564052700996
U53773,1,-0.014038581401109695,0.022501248866319656
U12302,2,0.004006889648735523,-0.022009659558534622
U55727,2,0.010514089837670326,0.013690005987882614
U88554,2,-0.005156364291906357,-0.013522462919354439
U41731,1,0.0009132879786193371,0.01813948154449463
U14104,2,-0.015891818329691887,-0.017834657803177834
U61958,4,-0.02762444317340851,0.0001694224774837494
U60011,2,0.019672255963087082,-0.01144316978752613
U38989,3,0.08004561066627502,-0.01051415130496025
U81600,3,0.04472595825791359,-0.004695151001214981
U25574,3,0.11486828327178955,0.05510619282722473
U20563,3,0.07599909603595734,-0.010587373748421669
U37909,4,-0.06289287656545639,0.04031392186880112
U5285,0,0.031273096799850464,-0.024919627234339714
U75593,0,-0.014161506667733192,-0.009949291124939919
U92476,2,0.013337545096874237,0.014917835593223572
U31178,2,0.014195348136126995,0.04552400857210159
U3596,0,0.014612519182264805,-0.004630982875823975
U83056,0,-0.0008518518880009651,-0.02561466209590435
U59459,2,-0.021102286875247955,0.01359877735376358
U65749,2,-0.016823235899209976,0.020829547196626663
U16818,0,0.0354919508099556,-0.009979648515582085
U29589,2,-0.004294179379940033,-0.014586737379431725
U12508,2,0.025321517139673233,0.00921560451388359
U37608,2,0.00012878375127911568,-0.008518202230334282
U56732,3,0.08478993922472,-0.03439150005578995
U19598,0,-0.0002192240208387375,-0.08873619139194489
U51225,0,-0.011139018461108208,-0.02583981677889824
U90591,1,-0.009744977578520775,0.011396873742341995
U17699,2,-0.0028928639367222786,0.0018795765936374664
U4992,2,0.0008134050294756889,-0.00881800428032875
U28931,4,-0.06792919337749481,-0.022799475118517876
U34175,2,0.03221268206834793,-0.002269100397825241
U47164,2,0.0345907136797905,-0.010053319856524467
U73550,0,0.038371071219444275,-0.05482878535985947
U37316,2,0.005975338164716959,-0.011698266491293907
U50993,1,-0.017256638035178185,0.03227899968624115
U89120,0,0.022105788812041283,-0.015874769538640976
U16899,2,-0.014202656224370003,-0.0031938739120960236
U23637,2,-0.01774667762219906,0.018729660660028458
U43527,2,0.020437361672520638,-0.0065941642969846725
U31288,1,0.003214213764294982,0.00579659640789032
U19467,1,-0.02869522199034691,0.011256750673055649
U50999,4,-0.06286837160587311,0.0042494721710681915
U59701,3,0.04521796479821205,0.010781511664390564
U43256,1,-0.004812863655388355,0.02265619859099388
U10932,1,-0.008878065273165703,0.06443051993846893
U91652,0,0.0007420890033245087,-0.04457859694957733
U14239,1,0.027828367426991463,0.05253352224826813
U60761,2,-0.023719409480690956,-0.010210219770669937
U87590,0,-0.012551626190543175,-0.03601200878620148
U17403,2,0.0038148800376802683,0.0007408447563648224
U1448,2,-0.014986827969551086,-0.009381657466292381
U70107,0,0.03814421221613884,-0.051875799894332886
U25264,2,0.020687181502580643,-0.0014888104051351547
U77715,2,0.0076276808977127075,-0.004193279892206192
U48223,4,-0.052599649876356125,0.02483804151415825
U11858,4,-0.04743271321058273,-0.009355930611491203
U62140,1,0.029704302549362183,0.018813785165548325
U14623,2,0.02738780900835991,0.01672782376408577
U84681,2,0.00795679446309805,-0.010914988815784454
U60994,1,0.018116967752575874,-0.002038797363638878
U61114,3,0.036753855645656586,-0.009910713881254196
U48853,2,-0.004090271890163422,-0.007591836154460907
U62371,2,-0.0013644923456013203,0.005032654851675034
U16646,2,-0.020121635869145393,0.008297722786664963
U30800,2,0.029951540753245354,0.06323655694723129
U88965,3,0.0404067300260067,0.016832612454891205
U44264,1,0.013728346675634384,0.02418484538793564
U81193,3,0.09637635201215744,0.09577669203281403
U93817,1,0.01530409324914217,0.021539341658353806
U5831,1,0.020684877410531044,0.01811622828245163
U77872,0,0.008801545947790146,-0.01133192889392376
U93464,0,-0.007240010425448418,-0.0348413921892643
U67659,1,-0.015226911753416061,-0.0033227745443582535
U81754,1,0.0005958946421742439,0.025269757956266403
U78328,2,-0.026818830519914627,0.021411828696727753
U46023,4,-0.0861561968922615,-0.057408012449741364
U942,1,0.019404646009206772,0.01658770814538002
U74667,1,0.018990252166986465,0.018547501415014267
U17501,3,0.04684137552976608,-0.010464029386639595
U19975,0,-0.004171324893832207,-0.018709983676671982
U36991,2,0.0021303948014974594,-0.011044740676879883
U8472,0,-0.02108272910118103,-0.028417054563760757
U50399,2,0.01029362715780735,-0.0246506929397583
U35764,3,0.08242682367563248,0.044515013694763184
U54138,2,0.01638222485780716,-0.005782436579465866
U35435,0,0.026868274435400963,-0.015440186485648155
U83825,3,0.06242338940501213,0.004689998924732208
U93438,1,-0.008186427876353264,0.008830633014440536
U90098,2,0.015013622120022774,0.02376866340637207
U48747,3,0.03525542467832565,-0.012477213516831398
U57639,1,0.006497408263385296,0.01463320478796959
U50153,1,-0.010298935696482658,0.05582057684659958
U8740,1,-0.02758549526333809,0.012414608150720596
U83672,4,-0.032537005841732025,-0.0050348397344350815
U54512,2,-0.022329986095428467,-0.012217678129673004
U6071,2,0.03269963338971138,0.05210122466087341
U44207,2,-0.005945979617536068,0.013460617512464523
U53600,0,0.011211059987545013,-0.030877623707056046
U81319,1,0.04137919098138809,0.10246771574020386
U56837,0,0.015494155697524548,-0.004667811095714569
U48781,1,-0.02629716321825981,0.01646454632282257
U28551,4,-0.08257503807544708,-0.013889456167817116
U80599,2,-0.004793866537511349,0.008596614003181458
U28788,1,0.013109712861478329,0.003870852291584015
U32775,2,0.0194370299577713,-0.03283661976456642
U78325,0,-0.016388000920414925,-0.00620768778026104
U69377,1,0.004514443222433329,0.021605268120765686
U70630,3,0.040076807141304016,0.007551673799753189
U9331,4,-0.06057267636060715,0.03602808713912964
U6124,1,0.030017349869012833,0.01141836866736412
U66361,2,0.0024079533759504557,0.01964118331670761
U27978,2,-0.002653175964951515,-0.004855366423726082
U75724,2,-0.004642796702682972,0.01931920275092125
U52186,4,-0.04984000325202942,-0.03111121989786625
U12282,1,0.023066768422722816,0.04222368448972702
U25398,1,0.02565678022801876,0.022847991436719894
U79903,4,-0.06237677484750748,0.010612241923809052
U67252,2,0.012160846963524818,0.025581661611795425
U87611,0,0.0033288076519966125,-0.0251309797167778
U62724,2,0.0038387393578886986,-0.006501123309135437
U25291,2,-0.006868770346045494,-0.01343613676726818
U35837,2,-0.018054025247693062,-0.016483275219798088
U1306,4,-0.0576462522149086,-0.017930321395397186
U12933,2,0.0068060848861932755,-0.03450416401028633
U45314,0,-0.0015603471547365189,-0.004723707213997841
U33845,4,-0.034028321504592896,0.0059906430542469025
U8229,2,0.04347089305520058,-0.03359188884496689
U66789,0,-0.020697029307484627,-0.048607029020786285
U52915,3,0.03949936479330063,-0.02023034729063511
U51047,2,-0.03459470719099045,0.03820258378982544
U11010,4,-0.028793983161449432,-0.02301940880715847
U72456,0,-0.041984923183918,-0.034844864159822464
U60743,2,-0.010465338826179504,0.01596643403172493
U54370,1,0.006611078977584839,0.013591121882200241
U85062,1,-0.008209253661334515,0.015502434223890305
U60035,0,-0.024031518027186394,-0.021195001900196075
U32531,1,-0.0015274137258529663,0.008891690522432327
U33479,3,0.04325786978006363,0.006240524351596832
U58780,0,0.03303910419344902,-0.045019250363111496
U32146,2,0.02620737813413143,-0.019175628200173378
U14201,1,0.029706411063671112,0.027812261134386063
U28216,3,0.05199639871716499,0.0005093701183795929
U35396,4,-0.030972030013799667,0.004502143710851669
U46472,2,-0.022748522460460663,0.01660759001970291
U11334,2,0.02012024074792862,0.0005018897354602814
U87639,2,-0.00980975292623043,0.007008381187915802
U64483,1,-0.010833743959665298,0.045737288892269135
U91939,4,-0.03622758388519287,-0.006633386015892029
U18262,3,0.05235738307237625,-0.007994100451469421
U43261,1,0.0037853068206459284,0.00906611979007721
U40471,2,0.004560788627713919,0.056699566543102264
U83964,2,0.008990413509309292,0.002950061112642288
U24814,1,0.006513630971312523,0.03739932179450989
U8598,4,-0.032336123287677765,-0.013796042650938034
U94037,4,-0.07138407975435257,-0.021030351519584656
U27440,4,-0.035049036145210266,-0.031506285071372986
U20748,2,0.017737597227096558,0.009328644722700119
U16252,0,0.008427159860730171,-0.02990754321217537
U34310,0,-0.001636856235563755,-0.01339690387248993
U31791,0,-0.023372555151581764,-0.05727869272232056
U16317,3,0.04810072109103203,-0.010008292272686958
U53278,0,-0.01784670352935791,-0.022887377068400383
U79461,2,-0.00368698313832283,0.014234282076358795
U92744,2,0.0015149530954658985,-0.006868332624435425
U78379,2,0.018857572227716446,0.024651508778333664
U79420,0,-0.03330110013484955,-0.019164523109793663
U82544,2,-0.004631473682820797,-0.015886958688497543
U13674,0,0.027530912309885025,-0.022638127207756042
U13306,0,-0.00405136588960886,-0.03704366460442543
U66957,1,-0.03683408349752426,0.0567510649561882
U51678,0,0.01327073760330677,-0.03896895423531532
U89703,0,-0.018194550648331642,-0.12004897743463516
U21488,2,0.014615370891988277,-0.0007543228566646576
U76446,2,0.025395933538675308,0.01756885275244713
U86434,1,-0.006611214019358158,0.011953044682741165
U12456,3,0.06587503105401993,0.026062630116939545
U72744,2,0.01791572943329811,-0.005808074027299881
U41463,3,0.06756322085857391,0.008413076400756836
U84699,1,-0.029212884604930878,0.010421846061944962
U17594,3,0.04142262041568756,-0.017786819487810135
U12273,1,-0.03785807266831398,0.032802268862724304
U55308,2,-0.003838934935629368,0.026412922888994217
U4993,1,0.009035550057888031,0.05626659840345383
U8468,1,0.010435376316308975,0.018885545432567596
U3457,1,0.0080671776086092,0.016572341322898865
U93861,2,-0.011350635439157486,-0.016060298308730125
U25080,3,0.03474707156419754,0.0021919794380664825
U28571,2,-0.02065587416291237,-0.00011733919382095337
U92339,2,0.014508825726807117,-0.006916360929608345
U59869,0,0.014828093349933624,-0.01595485955476761
U15586,2,-0.009861307218670845,-0.004897046834230423
U46315,0,-0.019129430875182152,-0.011098934337496758
U14157,2,0.015887176617980003,0.019045334309339523
U35766,2,-0.005471428856253624,0.03574850410223007
U23051,0,-0.019125644117593765,-0.06308375298976898
U65427,3,0.12904581427574158,-0.051197558641433716
U1573,1,0.038440294563770294,0.028899136930704117
U58079,4,-0.031185831874608994,0.019588787108659744
U19216,3,0.039747875183820724,0.012093696743249893
U69262,4,-0.09313242882490158,0.01819785311818123
U79549,2,-0.005661308765411377,0.000881493091583252
U1287,2,0.0064794691279530525,0.046637892723083496
U47558,0,-0.008124529384076595,-0.060688551515340805
U57979,2,-0.010770712047815323,0.012245353311300278
U49847,2,0.020894397050142288,-0.06461402773857117
U8982,1,-0.0052092233672738075,0.012507319450378418
U85230,2,0.024348780512809753,0.0055093541741371155
U1148,4,-0.028453566133975983,-0.014786243438720703
U70099,0,-0.03153393045067787,-0.03042113222181797
U54212,2,0.02778240293264389,-0.0009704343974590302
U22083,0,-0.037580039352178574,-0.02942555770277977
U66170,2,0.014754777774214745,-0.01938757672905922
U60342,0,0.01852170005440712,-0.006286134943366051
U9813,2,0.0071351234801113605,-0.01778237149119377
U17142,1,0.010999002493917942,0.004369132220745087
U20856,2,0.02725904993712902,0.01240551471710205
U88588,2,0.016060728579759598,0.00214177742600441
U9828,2,-0.005007898434996605,0.03004802018404007
U41686,1,-0.0367760956287384,0.012078676372766495
U68669,3,0.1622711420059204,-0.009028779342770576
U30774,2,0.023577088490128517,0.03940906375646591
U23728,2,0.006195243448019028,0.003890201449394226
U11440,4,-0.05399554595351219,0.03723800182342529
U51836,2,0.005605560727417469,0.030667148530483246
U89798,2,0.0010895640589296818,-0.00959739275276661
U579,1,0.007739832624793053,0.08403994143009186
U20536,0,0.015447401441633701,-0.02738543227314949
U29934,0,0.03229837864637375,-0.037867967039346695
U37807,0,0.01884160004556179,-0.02841811627149582
U32334,0,-0.02061702311038971,-0.008398361504077911
U47749,3,0.0357804074883461,0.010344959795475006
U83829,2,-0.0052115535363554955,-0.008543644100427628
U46168,4,-0.09939202666282654,-0.02996019832789898
U59196,1,-0.017067288979887962,0.017554838210344315
U21821,1,-0.007890728302299976,0.009032368659973145
U79834,0,0.0361906960606575,-0.012624949216842651
U45421,2,0.005813494324684143,0.031721457839012146
U54057,1,0.012638842687010765,0.06951773911714554
U2045,3,0.05468415468931198,0.012616544961929321
U19211,3,0.0488140694797039,-0.023572508245706558
U2906,0,0.028116028755903244,-0.028325051069259644
U21574,0,-0.012010419741272926,-0.03206869587302208
U91987,2,-0.003053935244679451,-0.007376318797469139
U5796,2,-0.0007578907534480095,0.022212021052837372
U84149,4,-0.03398176282644272,-0.006568439304828644
U88014,2,0.029916077852249146,-0.003742372617125511
U69469,4,-0.05627329647541046,-0.008833449333906174
U1411,1,-0.014795025810599327,0.01042875275015831
U7058,1,-0.009141490794718266,-0.0039066895842552185
U43454,2,0.019331788644194603,-0.05713912472128868
U21081,2,0.004407826345413923,-0.006981955841183662
U24533,3,0.0365571491420269,-0.0071050673723220825
U90716,2,-0.019172634929418564,0.010587424039840698
U92212,1,0.01005485188215971,0.017408274114131927
U7740,1,0.03174907714128494,0.015701990574598312
U33765,2,-0.00020053749904036522,-0.0012803450226783752
U29722,1,-0.015240345150232315,0.008060704916715622
U52454,0,0.027388110756874084,-0.03401925787329674
U20316,3,0.04525148868560791,-0.027036672458052635
U30612,2,-0.01943974941968918,-0.011601932346820831
U8095,0,0.027847036719322205,-0.04379691183567047
U48577,2,-0.003822579048573971,0.007018294185400009
U17160,0,-0.0232334453612566,-0.03162423148751259
U21232,3,0.05280088633298874,-0.011204492300748825
U3394,2,0.0007117409259080887,-0.018699390813708305
U50918,4,-0.09471616894006729,-0.010566314682364464
U12300,4,-0.09036032110452652,-0.008921651169657707
U57824,1,-0.027442213147878647,0.0897507518529892
U47709,2,0.025894811376929283,0.009320523589849472
U50866,4,-0.04833786562085152,0.05603395402431488
U22865,2,-0.024827832356095314,0.03645433485507965
U8896,0,0.01127726398408413,-0.034860506653785706
U22697,0,0.0071686916053295135,-0.022699391469359398
U47365,2,-0.01639682427048683,-0.0004916563630104065
U78832,2,-0.0035026250407099724,-0.001625198870897293
U56599,3,0.05328340455889702,0.016684457659721375
U93511,2,0.00016398262232542038,0.012186933308839798
U57047,2,0.016314882785081863,-0.007850171998143196
U15719,2,-0.008951066061854362,-0.005267387256026268
U81078,2,-0.009505506604909897,-0.010617244988679886
U12392,0,0.01674612984061241,-0.039594341069459915
U28675,0,0.0017535560764372349,-0.006667386740446091
U81379,4,-0.06791095435619354,-0.009488355368375778
U75076,2,0.02500658668577671,-0.0043553803116083145
U75917,4,-0.040431585162878036,0.01619195193052292
U79355,4,-0.06525395810604095,-0.02287372574210167
U11850,4,-0.03233985975384712,0.009273320436477661
U89662,1,-0.008729410357773304,0.00662226602435112
U9494,4,-0.04902685061097145,-0.0009724944829940796
U48380,1,0.022317079827189445,0.02291707694530487
U66216,2,-0.010848306119441986,0.00860622525215149
U26948,0,0.09107782691717148,-0.06580787897109985
U89793,1,-0.014518007636070251,0.004660196602344513
U92491,4,-0.03347396105527878,-0.0007128380239009857
U71486,4,-0.05280594155192375,-0.027012502774596214
U13087,2,0.026334548369050026,0.012624874711036682
U19837,1,0.009054265916347504,0.042834363877773285
U22200,0,0.02890167199075222,-0.03014606237411499
U48344,2,-0.03142615780234337,0.040728360414505005
U32466,2,0.030118413269519806,0.02347782999277115
U65521,1,-0.013338053598999977,0.015927143394947052
U64022,2,-0.002030874602496624,0.02208208665251732
U38799,4,-0.15158692002296448,0.00899328663945198
U77524,3,0.14061670005321503,-0.09413135051727295
U6735,4,-0.05898825079202652,-0.04338373988866806
U5587,4,-0.034954167902469635,0.014022443443536758
U18359,0,0.0005717808380723,-0.07713577151298523
U84014,2,-0.01154300756752491,0.006754148751497269
U39075,1,0.02675142139196396,0.03357159346342087
U88043,4,-0.03881059214472771,0.000337354838848114
U73412,4,-0.03141259402036667,0.015817981213331223
U4776,2,-0.02626343071460724,-0.011758819222450256
U13125,4,-0.07810093462467194,-0.0288621224462986
U48727,2,0.012768911197781563,-0.01545349508523941
U51571,0,0.01582273840904236,-0.02617393247783184
U63769,1,0.006823266856372356,0.007338039577007294
U9215,3,0.04015364870429039,-0.01493823155760765
U64167,0,-0.019915947690606117,-0.02444441430270672
U36571,1,0.00638230238109827,0.005872979760169983
U92702,0,-0.0036696335300803185,-0.021867334842681885
